order_id,order_date,region,customer_segment,category,product,quantity,unit_price,discount,revenue,cost,profit
2175,2024-02-11,East,Corporate,Clothing,Jacket,3,2232.024761438582,0.0,6696.07,5169.56,1526.51
2176,2024-08-20,Central,Consumer,Electronics,Smartwatch,4,12997.399138119323,0.0,51989.6,38769.9,13219.7
2177,2024-11-04,Central,Corporate,Clothing,Jacket,3,2231.2286755237783,0.0,6693.69,3924.16,2769.53
2178,2024-10-04,West,Small Business,Electronics,Smartwatch,3,57739.6653020834,0.0,173219.0,125958.55,47260.45
2179,2024-06-27,West,Consumer,Clothing,Jeans,5,1356.4111210831898,0.0,6782.06,4894.59,1887.47
2180,2024-01-30,North,Consumer,Groceries,Cooking Oil 1L,3,180.31473368236533,0.05,513.9,377.11,136.79
2181,2024-07-12,Central,Consumer,Electronics,Laptop,3,46136.55227592438,0.05,131489.17,77497.33,53991.84
2182,2024-03-07,West,Consumer,Clothing,Jacket,5,2161.5918886567415,0.05,10267.56,7629.67,2637.89
2183,2024-03-08,North,Consumer,Clothing,T-Shirt,3,2487.233770901414,0.0,7461.7,5082.52,2379.18
2184,2024-05-19,South,Consumer,Clothing,Jacket,2,1634.242384775807,0.0,3268.48,2425.26,843.22
2185,2024-02-04,Central,Corporate,Furniture,Study Table,5,19813.06204445045,0.0,99065.31,62274.88,36790.43
2186,2024-10-20,East,Corporate,Groceries,Snacks Pack,1,502.0924802271466,0.05,476.99,346.91,130.08
2187,2024-03-11,East,Consumer,Groceries,Snacks Pack,2,507.4094181856073,0.05,964.08,563.73,400.35
2188,2024-10-13,north,Consumer,Furniture,Bookshelf,3,3734.546202130144,0.1,10083.27,7169.44,2913.83
2189,2024-03-16,East,Consumer,Electronics,Smartphone,4,26219.915903631867,0.1,94391.7,62363.52,32028.18
2190,2024-07-08,East,Consumer,Clothing,Sneakers,4,2015.1493864107122,0.0,8060.6,6184.65,1875.95
2191,2024-12-10,South,Consumer,Electronics,Tablet,1,43932.0350139977,0.0,43932.04,26463.04,17469.0
2192,2024-01-29,West,Corporate,Furniture,Sofa,4,17896.109326892154,0.0,71584.44,44937.04,26647.4
2193,2024-02-14,East,Consumer,Electronics,Laptop,5,30832.994467602173,0.0,154164.97,105785.11,48379.86
2194,2024-02-07,East,Consumer,Clothing,T-Shirt,5,3604.506308325836,0.1,16220.28,11820.05,4400.23
2195,2024-04-12,East,Consumer,Clothing,T-Shirt,5,680.9031914280447,0.05,3234.29,2007.1,1227.19
2196,2024-12-23,North,Consumer,Electronics,Headphones,1,3790.0125461274665,0.0,3790.01,2410.42,1379.59
2197,2024-02-23,East,Consumer,Clothing,Jacket,1,1069.9512440184549,0.1,962.96,635.01,327.95
2198,2024-11-09,North,Small Business,Groceries,Snacks Pack,2,337.257014166826,0.0,674.51,481.88,192.63
2199,2024-07-13,West,Small Business,Electronics,Laptop,1,13990.614707753444,0.0,13990.61,8616.27,5374.34
2200,2024-04-02,West,Consumer,Clothing,Jeans,1,615.0038402989992,0.05,584.25,376.53,207.72
2201,2024-05-09,South,Corporate,Electronics,Smartphone,5,58473.40655500325,0.0,292367.03,166453.23,125913.8
2202,2024-02-01,West,Consumer,Furniture,Sofa,1,7003.636890330234,0.0,7003.64,4208.72,2794.92
2203,2024-10-06,South,Corporate,Furniture,Sofa,4,12050.557851353291,0.2,38561.79,30438.02,8123.77
2204,2024-06-02,Central,Consumer,Electronics,Tablet,1,16579.819551198605,0.0,16579.82,12675.4,3904.42
2205,2024-02-07,East,Consumer,Electronics,Laptop,5,24072.857580483706,0.05,114346.07,82232.3,32113.77
2206,2024-07-05,Central,Consumer,Groceries,Snacks Pack,1,207.6652872114746,0.0,207.67,145.06,62.61
2207,2024-11-23,East,Consumer,Groceries,Snacks Pack,2,326.58151271252706,0.1,587.85,382.1,205.75
2208,2024-09-14,East,Corporate,Clothing,T-Shirt,3,990.2636277450691,0.2,2376.63,1829.3,547.33
2209,2024-02-07,West,Consumer,Clothing,T-Shirt,4,2982.2138220125807,0.1,10735.97,6250.93,4485.04
2210,2024-08-23,North,Corporate,Furniture,Sofa,3,7527.1610757423605,0.0,22581.48,16290.32,6291.16
2211,2024-02-20,East,Corporate,Electronics,Smartphone,4,38727.39989474856,0.0,154909.6,95192.7,59716.9
2212,2024-08-25,West,Consumer,Furniture,Bookshelf,5,8976.431765466179,0.0,44882.16,31805.37,13076.79
2213,2024-06-18,Central,Small Business,Furniture,Office Chair,3,14240.284735059231,0.05,40584.81,28336.11,12248.7
2214,2024-06-22,Central,Small Business,Clothing,Jacket,5,982.4389060850689,0.05,4666.58,3603.18,1063.4
2215,2024-05-28,North,Corporate,Electronics,Smartwatch,2,36177.087104966806,0.15,61501.05,39268.33,22232.72
2216,2024-06-22,Central,Consumer,Clothing,Jeans,1,712.6111135840414,0.1,641.35,383.1,258.25
2217,2024-08-04,North,Small Business,Clothing,Sneakers,4,3758.6113872025976,0.05,14282.72,9494.66,4788.06
2218,2024-05-31,North,Consumer,Groceries,Snacks Pack,4,76.68152851445797,0.15,260.72,185.68,75.04
2219,2024-12-03,South,Consumer,Clothing,T-Shirt,3,2795.4012538048632,0.2,6708.96,5019.2,1689.76
2220,2024-03-08,West,Corporate,Electronics,Smartphone,3,48633.324543127026,0.1,131309.98,72855.87,58454.11
2221,2024-05-22,North,Consumer,Furniture,Bookshelf,5,5886.571492110102,0.0,29432.86,22107.32,7325.54
2222,2024-01-06,West,Consumer,Electronics,Laptop,2,53407.173186697335,0.0,106814.35,63222.42,43591.93
2223,2024-11-02,Central,Consumer,Electronics,Smartphone,3,57168.83803173507,0.0,171506.51,134408.48,37098.03
2224,2024-02-27,West,Consumer,Furniture,Bookshelf,2,18486.354673990907,0.05,35124.07,21682.76,13441.31
2225,2024-02-04,Central,Corporate,Electronics,Smartphone,1,57088.13942721579,0.0,57088.14,31812.86,25275.28
2226,2024-09-04,North,Consumer,Clothing,Jeans,5,1982.4094811769548,0.05,9416.45,6944.44,2472.01
2227,2024-11-12,East,Small Business,Furniture,Office Chair,2,15439.765629865804,0.05,29335.55,18582.75,10752.8
2228,2024-07-24,East,Consumer,Clothing,Sneakers,5,3190.134735555498,0.1,14355.61,9873.75,4481.86
2229,2024-06-06,Central,Consumer,Furniture,Study Table,3,22112.119664208807,0.0,66336.36,46177.34,20159.02
2230,2024-09-10,West,Consumer,Electronics,Smartwatch,2,18480.013465497846,0.2,29568.02,23177.24,6390.78
2231,2024-06-18,North,Consumer,Clothing,Jeans,4,573.4709481095942,0.0,2293.88,1442.42,851.46
2232,2024-07-18,East,Corporate,Electronics,Smartwatch,3,3608.402903014249,0.1,9742.69,6057.77,3684.92
2233,2024-05-06,West,Corporate,Clothing,Jeans,3,2555.960938558119,0.0,7667.88,4343.87,3324.01
2234,2024-04-01,East,Consumer,Clothing,Jacket,5,3185.0030819134136,0.15,13536.26,9913.01,3623.25
2235,2024-07-16,North,Corporate,Groceries,Cooking Oil 1L,5,512.2228041444915,0.0,2561.11,1764.08,797.03
2236,2024-11-28,South,Corporate,Groceries,Rice 5kg,3,286.6922238617351,0.05,817.07,557.78,259.29
2237,2024-12-03,North,Corporate,Clothing,T-Shirt,2,472.8332621384041,0.1,851.1,490.18,360.92
2238,2024-12-23,North,Corporate,Electronics,Tablet,3,10072.38822116079,0.0,30217.16,19801.57,10415.59
2239,2024-03-29,East,Consumer,Clothing,Jacket,3,2977.929417066584,0.1,8040.41,4533.93,3506.48
2240,2024-05-01,North,Corporate,Electronics,Smartphone,2,46005.39093030516,0.1,82809.7,49959.18,32850.52
2241,2024-12-15,North,Consumer,Clothing,Sneakers,4,2081.0498747634792,0.15,7075.57,4371.32,2704.25
2242,2024-07-31,West,Small Business,Furniture,Sofa,2,10384.776242884342,0.05,19731.07,14942.6,4788.47
2243,2024-10-15,East,Corporate,Clothing,T-Shirt,2,1822.3627108532414,0.0,3644.73,2825.13,819.6
2244,2024-01-06,South,Consumer,Clothing,Jeans,2,1157.201328241354,0.0,2314.4,1779.65,534.75
2245,2024-11-05,Central,Consumer,Groceries,Snacks Pack,2,269.50606665394866,0.1,485.11,312.38,172.73
2246,2024-04-29,Central,Small Business,Groceries,Cooking Oil 1L,5,378.57434058987025,0.05,1798.23,1070.53,727.7
2247,2024-12-24,North,Small Business,Clothing,Sneakers,2,1621.5835006068849,0.2,2594.53,1910.43,684.1
2248,2024-09-11,West,Consumer,Furniture,Office Chair,4,10418.012598261974,0.2,33337.64,23668.32,9669.32
2249,2024-09-15,West,Small Business,Electronics,Smartwatch,1,38272.09359783416,0.0,38272.09,21429.78,16842.31
2250,2024-02-15,East,Small Business,Electronics,Smartwatch,1,43051.20165391138,0.0,43051.2,31906.87,11144.33
2251,2024-10-06,North,Consumer,Furniture,Office Chair,1,12143.10962925712,0.05,11535.95,8320.82,3215.13
2252,2024-10-26,East,Consumer,Electronics,Smartphone,4,3953.2364375338216,0.05,15022.3,8795.06,6227.24
2253,2024-12-29,South,Small Business,Clothing,Jacket,5,3927.3166260016783,0.05,18654.75,10895.0,7759.75
2254,2024-05-30,South,Corporate,Clothing,Jeans,2,736.5241153358569,0.0,1473.05,833.33,639.72
2255,2024-03-03,East,Consumer,Furniture,Office Chair,5,21201.63028234529,0.1,95407.34,57098.34,38309.0
2256,2024-02-17,West,Corporate,Clothing,Jacket,1,761.3204968846021,0.05,723.25,459.11,264.14
2257,2024-03-26,South,Consumer,Electronics,Laptop,1,57097.64793447809,0.0,57097.65,43296.35,13801.3
2258,2024-04-15,East,Consumer,Clothing,T-Shirt,1,3333.882416871446,0.0,3333.88,1881.09,1452.79
2259,2024-03-10,South,Small Business,Furniture,Study Table,1,9234.004917109003,0.0,9234.0,6228.36,3005.64
2260,2024-07-03,South,Corporate,Electronics,Tablet,5,4381.752980577829,0.1,19717.89,15194.86,4523.03
2261,2024-12-07,South,Consumer,Electronics,Headphones,5,37559.138199446264,0.15,159626.34,115068.32,44558.02
2262,2024-01-14,West,Small Business,Clothing,Jeans,2,1969.0279731472433,0.0,3938.06,3016.44,921.62
2263,2024-01-26,Central,Corporate,Electronics,Headphones,2,50778.1345621316,0.05,96478.46,57925.99,38552.47
2264,2024-12-26,North,Consumer,Furniture,Study Table,3,12403.931618991832,0.0,37211.79,29151.61,8060.18
2265,2024-10-07,North,Consumer,Clothing,Sneakers,1,3843.2562054733075,0.05,3651.09,2543.85,1107.24
2266,2024-07-01,East,Corporate,Groceries,Tea 250g,1,184.6065477388963,0.15,156.92,86.7,70.22
2267,2024-11-13,East,Consumer,Groceries,Rice 5kg,2,265.71270095294346,0.1,478.28,289.74,188.54
2268,2024-05-19,North,Consumer,Furniture,Study Table,4,4885.536059442584,0.05,18565.04,14720.45,3844.59
2269,2024-05-14,Central,Consumer,Clothing,T-Shirt,5,2595.5576583091815,0.0,12977.79,7904.43,5073.36
2270,2024-03-20,Central,Consumer,Groceries,Cooking Oil 1L,3,160.35750851272195,0.15,408.91,243.22,165.69
2271,2024-11-28,West,Corporate,Electronics,Headphones,5,25328.409923403367,0.1,113977.84,84660.92,29316.92
2272,2024-02-28,East,Corporate,Furniture,Bookshelf,2,18060.192334797295,0.0,36120.38,27665.54,8454.84
2273,2024-09-17,North,Consumer,Clothing,Jacket,5,3357.060921101884,0.0,16785.3,10287.15,6498.15
2274,2024-03-14,West,Consumer,Electronics,Smartphone,2,17454.097176707168,0.15,29671.97,17027.64,12644.33
2275,2024-01-11,Central,Corporate,Clothing,T-Shirt,3,635.0342483700771,0.05,1809.85,1163.95,645.9
2276,2024-04-24,North,Small Business,Furniture,Sofa,1,12935.495961726552,0.15,10995.17,8576.73,2418.44
2277,2024-11-29,North,Consumer,Electronics,Headphones,1,4563.0818903728405,0.0,4563.08,2763.81,1799.27
2278,2024-09-12,North,Consumer,Clothing,Sneakers,1,2006.4798767153252,0.0,2006.48,1280.7,725.78
2279,2024-03-14,West,Consumer,Groceries,Rice 5kg,2,354.28027912679244,0.2,566.85,312.86,253.99
2280,2024-02-05,South,Small Business,Electronics,Laptop,4,31897.01508513225,0.05,121208.66,96455.62,24753.04
2281,2024-09-21,West,Consumer,Electronics,Tablet,5,4877.572359582391,0.0,24387.86,17758.53,6629.33
2282,2024-08-07,North,Consumer,Electronics,Smartphone,4,14355.879507553433,0.1,51681.17,36840.7,14840.47
2283,2024-10-09,Central,Corporate,Electronics,Laptop,2,34784.34345162964,0.0,69568.69,41703.42,27865.27
2284,2024-04-14,South,Consumer,Furniture,Sofa,2,10574.708709265802,0.2,16919.53,11628.29,5291.24
2285,2024-01-06,Central,Small Business,Furniture,Study Table,4,12619.627117833892,0.15,42906.73,32873.78,10032.95
2286,2024-03-21,Central,Consumer,Clothing,Jacket,1,2404.6915206541426,0.15,2043.99,1363.96,680.03
2287,2024-08-18,South,Consumer,Groceries,Cooking Oil 1L,4,343.19546337114133,0.2,1098.23,654.2,444.03
2288,2024-09-23,West,Consumer,Groceries,Snacks Pack,5,216.4927330402384,0.0,1082.46,779.8,302.66
2289,2024-06-07,Central,Corporate,Furniture,Bookshelf,5,16439.685868610122,0.1,73978.59,49835.03,24143.56
2290,2024-04-14,West,Consumer,Electronics,Laptop,4,16351.912104319377,0.0,65407.65,45180.41,20227.24
2291,2024-07-09,West,Corporate,Clothing,Sneakers,5,2096.5178907295794,0.1,9434.33,6117.24,3317.09
2292,2024-07-26,South,Consumer,Groceries,Cooking Oil 1L,3,204.2571090149245,0.2,490.22,347.72,142.5
2293,2024-08-10,South,Consumer,Groceries,Cooking Oil 1L,4,370.63911126308335,0.0,1482.56,940.63,541.93
2294,2024-07-11,South,Consumer,Electronics,Headphones,5,41019.02727730282,0.05,194840.38,149920.86,44919.52
2295,2024-01-11,South,Consumer,Groceries,Cooking Oil 1L,5,294.8598054488489,0.0,1474.3,1098.96,375.34
2296,2024-08-10,East,Corporate,Electronics,Laptop,1,17048.862159915232,0.1,15343.98,10460.45,4883.53
2297,2024-05-03,West,Consumer,Electronics,Smartwatch,4,1526.26814571327,0.2,4884.06,2791.74,2092.32
2298,2024-04-01,Central,,Groceries,Tea 250g,5,203.25768728755008,0.0,1016.29,665.55,350.74
2299,2024-09-01,Central,,Electronics,Smartphone,3,13358.92089587522,0.1,36069.09,28409.73,7659.36
2300,2024-10-05,Central,Small Business,Electronics,Smartwatch,3,45712.88073924142,0.0,137138.64,103354.03,33784.61
2301,2024-06-21,East,Small Business,Electronics,Smartphone,1,13672.983643154012,0.0,13672.98,9724.99,3947.99
2302,2024-08-03,West,Corporate,Groceries,Tea 250g,3,553.513231578343,0.1,1494.49,999.4,495.09
2303,2024-12-24,North,Consumer,Electronics,Tablet,2,8137.040646836525,0.05,15460.38,10695.79,4764.59
2304,2024-02-27,East,Small Business,Electronics,Tablet,4,25440.446227276527,0.0,101761.78,71249.65,30512.13
2305,2024-07-06,Central,Small Business,Clothing,Jacket,3,833.0389363325614,0.05,2374.16,1808.23,565.93
2306,2024-06-13,Central,Corporate,Groceries,Snacks Pack,5,346.19999317707203,0.0,1731.0,1266.17,464.83
2307,2024-03-21,North,Corporate,Electronics,Headphones,1,8179.750427295617,0.0,8179.75,4568.83,3610.92
2308,2024-11-28,West,Corporate,Groceries,Rice 5kg,3,594.3293439053085,0.05,1693.84,1238.07,455.77
2309,2024-04-20,West,Consumer,Groceries,Snacks Pack,4,449.7851309752285,0.05,1709.18,993.14,716.04
2310,2024-01-16,North,Consumer,Furniture,Office Chair,1,20555.1290998618,0.1,18499.62,11481.94,7017.68
2311,2024-02-07,East,Consumer,Electronics,Headphones,2,21158.986205659665,0.0,42317.97,27207.34,15110.63
2312,2024-09-12,South,Corporate,Furniture,Study Table,1,7716.181354690198,0.1,6944.56,4327.05,2617.51
2313,2024-05-31,South,Corporate,Electronics,Tablet,3,20766.946573554145,0.05,59185.8,46514.57,12671.23
2314,2024-09-25,South,Corporate,Clothing,Jeans,5,2812.0040074353205,0.0,14060.02,8584.97,5475.05
2315,2024-12-13,West,Consumer,Furniture,Office Chair,3,9443.098258283493,0.0,28329.29,22289.75,6039.54
2316,2024-05-16,North,Consumer,Clothing,Sneakers,5,3263.1053188400115,0.2,13052.42,10326.39,2726.03
2317,2024-03-22,West,Consumer,Groceries,Rice 5kg,3,457.15638714455935,0.15,1165.75,700.98,464.77
2318,2024-04-26,central,Consumer,Clothing,Sneakers,2,2870.4549638589237,0.05,5453.86,3050.57,2403.29
2319,2024-12-27,Central,Consumer,Electronics,Headphones,4,49282.91834488927,0.05,187275.09,142768.05,44507.04
2320,2024-02-25,West,Consumer,Electronics,Tablet,2,52431.47845956182,0.1,94376.66,73610.04,20766.62
2321,2024-12-14,East,Consumer,Clothing,Jacket,1,650.9368577442444,0.0,650.94,368.54,282.4
2322,2024-03-03,North,Corporate,Electronics,Smartwatch,4,5060.260380579673,0.2,16192.83,10875.12,5317.71
2323,2024-08-16,East,Corporate,Furniture,Office Chair,3,7970.98562651845,0.1,21521.66,12770.17,8751.49
2324,2024-10-13,Central,Corporate,Electronics,Laptop,3,53529.203406759065,0.0,160587.61,114396.13,46191.48
2325,2024-09-27,North,Corporate,Clothing,Sneakers,4,1227.9865163988884,0.0,4911.95,3493.29,1418.66
2326,2024-03-24,North,Corporate,Groceries,Snacks Pack,4,490.0101647966295,0.1,1764.04,1052.27,711.77
2327,2024-01-28,Central,Consumer,Electronics,Tablet,3,10923.162537499278,0.1,29492.54,22513.3,6979.24
2328,2024-07-10,South,Corporate,Electronics,Smartphone,4,22872.01639252789,0.2,73190.45,54856.06,18334.39
2329,2024-12-03,North,Consumer,Clothing,Jeans,3,1190.8583810509817,0.1,3215.32,1795.22,1420.1
2330,2024-10-01,Central,Consumer,Furniture,Bookshelf,5,19219.092462808563,0.0,96095.46,76627.43,19468.03
2331,2024-03-09,North,Consumer,Clothing,T-Shirt,4,1848.3203074683909,0.05,7023.62,5103.51,1920.11
2332,2024-06-08,East,Small Business,Groceries,Snacks Pack,3,112.63458807671651,0.2,270.32,164.42,105.9
2333,2024-06-20,East,Small Business,Groceries,Tea 250g,5,144.96187038197363,0.0,724.81,550.13,174.68
2334,2024-04-18,North,Corporate,Groceries,Snacks Pack,1,395.5964764057125,0.15,336.26,192.91,143.35
2335,2024-01-29,North,Consumer,Clothing,T-Shirt,4,1546.6668757070229,0.0,6186.67,4732.02,1454.65
2336,2024-08-07,Central,Consumer,Electronics,Tablet,1,8159.093458336703,0.05,7751.14,5605.21,2145.93
2337,2024-12-15,Central,Small Business,Furniture,Sofa,3,2275.798612649871,0.15,5803.29,4163.54,1639.75
2338,2024-08-31,Central,Small Business,Clothing,Jeans,3,625.5650809503873,0.0,1876.7,1412.62,464.08
2339,2024-04-12,South,Corporate,Furniture,Study Table,2,23195.93989877006,0.15,39433.1,26865.37,12567.73
2340,2024-10-12,South,Consumer,Electronics,Headphones,3,5094.703088589147,0.0,15284.11,11200.87,4083.24
2341,2024-09-09,West,Corporate,Clothing,T-Shirt,5,2200.809211367965,0.0,11004.05,6779.5,4224.55
2342,2024-01-28,Central,Consumer,Electronics,Laptop,2,16723.10523056788,0.0,33446.21,20939.77,12506.44
2343,2024-01-27,North,Corporate,Electronics,Headphones,4,20452.065570586597,0.1,73627.44,58699.12,14928.32
2344,2024-01-25,West,Consumer,Electronics,Headphones,2,57499.68403588845,0.0,114999.37,63858.16,51141.21
2345,2024-08-13,South,Consumer,Electronics,Smartwatch,2,59890.611781543776,0.05,113792.16,69086.27,44705.89
2346,2024-01-07,East,Consumer,Electronics,Headphones,3,25751.46082288176,0.15,65666.23,43494.71,22171.52
2347,2024-04-04,Central,Consumer,Electronics,Tablet,3,8873.224794124297,0.2,21295.74,14826.83,6468.91
2348,2024-05-28,West,Corporate,Clothing,Sneakers,3,1470.6319833678047,0.0,4411.9,3263.0,1148.9
2349,2024-12-29,South,Consumer,Electronics,Tablet,1,23980.41325489568,0.1,21582.37,15669.25,5913.12
2350,2024-02-21,Central,Consumer,Electronics,Smartwatch,5,29127.563737740253,0.0,145637.82,89684.9,55952.92
2351,2024-10-09,Central,Consumer,Furniture,Study Table,2,5760.981877541555,0.1,10369.77,8221.67,2148.1
2352,2024-10-20,West,Small Business,Clothing,T-Shirt,5,1521.842078860744,0.1,6848.29,4532.85,2315.44
2353,2024-10-23,Central,Consumer,Furniture,Office Chair,2,13327.76814167358,0.15,22657.21,13478.22,9178.99
2354,2024-09-15,West,Consumer,Clothing,Sneakers,2,2007.9687516912438,0.0,4015.94,2537.99,1477.95
2355,2024-02-27,West,Consumer,Furniture,Study Table,1,5594.553498025842,0.05,5314.83,3289.75,2025.08
2356,2024-05-02,East,Consumer,Electronics,Laptop,3,57905.78691791681,0.05,165031.49,106928.38,58103.11
2357,2024-02-12,West,Consumer,Clothing,Jacket,2,1999.6761644542644,0.0,3999.35,2572.81,1426.54
2358,2024-09-16,West,Consumer,Groceries,Rice 5kg,5,110.82805116792801,0.0,554.14,328.03,226.11
2359,2024-09-03,South,Consumer,Electronics,Tablet,2,33891.162534938776,0.0,67782.33,47606.8,20175.53
2360,2024-08-13,East,Consumer,Clothing,T-Shirt,4,747.0078609799605,0.0,2988.03,1810.43,1177.6
2361,2024-06-16,South,Small Business,Electronics,Smartphone,3,40938.326198678566,0.0,122814.98,81175.66,41639.32
2362,2024-05-25,East,Small Business,Groceries,Cooking Oil 1L,3,443.50461438424935,0.15,1130.94,631.89,499.05
2363,2024-07-05,Central,Corporate,Groceries,Cooking Oil 1L,1,571.2831331333745,0.15,485.59,287.61,197.98
2364,2024-11-06,West,Consumer,Furniture,Office Chair,5,21900.648126274853,0.1,98552.92,62277.98,36274.94
2365,2024-08-01,East,Corporate,Electronics,Headphones,5,23096.032141870535,0.15,98158.14,70850.91,27307.23
2366,2024-06-18,South,Consumer,Groceries,Rice 5kg,2,330.4847457685393,0.05,627.92,387.52,240.4
2367,2024-05-29,North,Consumer,Furniture,Office Chair,1,19608.585224051636,0.0,19608.59,13094.71,6513.88
2368,2024-04-17,South,Consumer,Clothing,T-Shirt,2,2011.8384028528985,0.05,3822.49,2917.31,905.18
2369,2024-05-25,West,Corporate,Clothing,Jeans,4,1313.8185342680608,0.05,4992.51,3422.56,1569.95
2370,2024-01-16,North,Consumer,Clothing,T-Shirt,5,1565.3972287811864,0.0,7826.99,6067.75,1759.24
2371,2024-06-11,South,Consumer,Electronics,Laptop,4,16819.864582034465,0.05,63915.49,50771.72,13143.77
2372,2024-06-07,South,Consumer,Groceries,Snacks Pack,3,599.9400841828439,0.1,1619.84,1088.24,531.6
2373,2024-06-12,East,Consumer,Electronics,Tablet,4,15666.126556612377,0.05,59531.28,33222.73,26308.55
2374,2024-07-25,South,Consumer,Groceries,Cooking Oil 1L,3,284.4901137512968,0.1,768.12,447.68,320.44
2375,2024-07-30,East,Small Business,Groceries,Cooking Oil 1L,3,540.0834604889004,0.0,1620.25,1113.28,506.97
2376,2024-05-15,North,Consumer,Electronics,Laptop,5,50557.3838546445,0.0,252786.92,150395.8,102391.12
2377,2024-02-22,West,Corporate,Groceries,Tea 250g,3,507.28462708396273,0.0,1521.85,991.36,530.49
2378,2024-12-07,East,Small Business,Furniture,Sofa,1,3416.8844291280284,0.05,3246.04,2274.78,971.26
2379,2024-07-06,Central,Consumer,Clothing,Jeans,4,3477.5284892197933,0.05,13214.61,7425.12,5789.49
2380,2024-09-22,West,Consumer,Clothing,T-Shirt,2,1761.1898960761139,0.2,2817.9,1961.72,856.18
2381,2024-03-09,Central,Small Business,Furniture,Office Chair,3,22320.168257383597,0.0,66960.5,40041.07,26919.43
2382,2024-12-14,West,Corporate,Groceries,Snacks Pack,3,302.19901549786596,0.0,906.6,593.57,313.03
2383,2024-10-24,West,Corporate,Groceries,Snacks Pack,5,161.76417629323714,0.0,808.82,599.64,209.18
2384,2024-05-09,East,Consumer,Furniture,Bookshelf,1,10706.457371576247,0.0,10706.46,7259.86,3446.6
2385,2024-01-23,Central,Consumer,Groceries,Rice 5kg,5,219.92169720105633,0.0,1099.61,664.84,434.77
2386,2024-11-08,South,Small Business,Clothing,Jeans,2,723.5336944816238,0.1,1302.36,919.93,382.43
2387,2024-05-21,West,Consumer,Electronics,Laptop,4,5225.703551720981,0.05,19857.67,12155.62,7702.05
2388,2024-07-26,North,Consumer,Clothing,Sneakers,3,3308.109036015806,0.0,9924.33,7887.28,2037.05
2389,2024-12-08,Central,Consumer,Furniture,Study Table,4,14388.802902853977,0.15,48921.93,34540.57,14381.36
2390,2024-06-05,North,Consumer,Groceries,Cooking Oil 1L,2,219.0617761176855,0.05,416.22,238.24,177.98
2391,2024-10-30,South,Consumer,Groceries,Cooking Oil 1L,2,495.42334804294745,0.05,941.3,648.46,292.84
2392,2024-07-07,Central,Corporate,Electronics,Smartphone,2,41102.03934758249,0.0,82204.08,57846.69,24357.39
2393,2024-02-07,East,Consumer,Furniture,Sofa,5,19409.596621357883,0.2,77638.39,50700.05,26938.34
2394,2024-08-08,South,Consumer,Clothing,Jacket,4,2717.946209258808,0.0,10871.78,6329.37,4542.41
2395,2024-11-03,West,Consumer,Electronics,Tablet,3,55297.84609890579,0.15,141009.51,85402.86,55606.65
2396,2024-08-04,West,Corporate,Electronics,Laptop,3,44355.776686592355,0.0,133067.33,76354.64,56712.69
2397,2024-05-15,Central,Consumer,Electronics,Tablet,4,58460.33583229508,0.05,222149.28,171849.18,50300.1
2398,2024-04-15,West,Consumer,Clothing,Jacket,5,3727.171099071358,0.2,14908.68,10369.57,4539.11
2399,2024-06-02,East,Consumer,Clothing,T-Shirt,2,1863.707475876913,0.0,3727.41,2574.63,1152.78
2400,2024-04-20,West,Corporate,Clothing,Jacket,5,1381.558947352342,0.15,5871.63,4327.51,1544.12
2401,2024-06-19,North,Corporate,Clothing,Jacket,1,3476.3165305088314,0.15,2954.87,2106.28,848.59
2402,2024-12-29,South,Small Business,Electronics,Laptop,4,38582.64630870553,0.0,154330.59,120927.81,33402.78
2403,2024-11-09,North,Consumer,Clothing,Jacket,2,1036.6024435283402,0.1,1865.88,1386.28,479.6
2404,2024-01-08,South,Corporate,Furniture,Sofa,1,9475.86299409374,0.1,8528.28,4901.56,3626.72
2405,2024-06-26,West,Small Business,Groceries,Tea 250g,3,227.47589961392822,0.0,682.43,533.97,148.46
2406,2024-05-15,North,Consumer,Electronics,Tablet,5,16290.954626744686,0.0,81454.77,52033.98,29420.79
2407,2024-09-08,South,Consumer,Groceries,Snacks Pack,4,413.2180000346604,0.05,1570.23,1189.2,381.03
2408,2024-05-30,West,Consumer,Clothing,T-Shirt,3,2130.680654291213,0.1,5752.84,4534.68,1218.16
2409,2024-11-24,West,Consumer,Clothing,Sneakers,5,626.2266518336492,0.05,2974.58,1814.52,1160.06
2410,2024-09-05,North,Consumer,Clothing,T-Shirt,5,2562.1541761780127,0.0,12810.77,9366.66,3444.11
2411,2024-04-30,Central,Corporate,Furniture,Study Table,4,2812.8440260236925,0.1,10126.24,6058.95,4067.29
2412,2024-11-28,North,Consumer,Electronics,Smartwatch,4,59857.92575144232,0.1,215488.53,134820.65,80667.88
2413,2024-11-02,Central,Corporate,Clothing,Jacket,1,2572.6379491336493,0.2,2058.11,1318.0,740.11
2414,2024-09-30,South,Consumer,Clothing,Jeans,2,973.1220197581375,0.05,1848.93,1447.78,401.15
2415,2024-05-05,West,Consumer,Groceries,Rice 5kg,1,394.57729256558025,0.05,374.85,242.77,132.08
2416,2024-02-14,South,Consumer,Clothing,Jacket,4,1615.4625174803177,0.15,5492.57,3985.76,1506.81
2417,2024-08-22,North,Consumer,Furniture,Office Chair,2,9494.475948986972,0.1,17090.06,9997.6,7092.46
2418,2024-10-30,South,Consumer,Clothing,T-Shirt,4,2346.1553418003828,0.0,9384.62,6889.37,2495.25
